transaction_id,channel_id,product_id,sale_date,quarter,quantity,amount
T101629,CH004,P02,2024-09-06,2024-Q3,1,£14.99
T101630,CH004,P02,2024-07-09,2024-Q3,2,£30
T101631,CH004,P04,2024-12-28,2024-Q4,1,£17
T101632,CH004,P01,2024-04-16,2024-Q2,3,£38.97
T101633,CH004,P05,2024-01-18,2024-Q1,3,£47.97
T101634,CH004,P05,2024-11-16,2024-Q4,1,£15.99
T101635,CH004,P03,2024-03-04,2024-Q1,1,£11.99
T101636,CH004,P02,2024-04-22,2024-Q2,1,14.99
T101637,CH004,P01,2024-07-25,2024-Q3,1,£13
T101638,CH004,P04,2024-07-26,2024-Q3,1,£16.99
T101639,CH004,P01,2024-11-01,2024-Q4,1,£12.99
T101640,CH004,P02,2024-11-03,2024-Q4,1,14.99
T101641,CH004,P01,2024-04-03,2024-Q2,2,25.98
T101642,CH004,P01,2024-11-03,2024-Q4,1,£12.99
T101643,CH004,P03,2024-02-28,2024-Q1,1,£11.99
T101644,CH004,P05,2024-02-12,2024-Q1,1,£15.99
T101645,CH004,P01,2024-01-22,2024-Q1,2,£26
T101646,CH004,P05,2024-05-13,2024-Q2,3,£47.97
T101647,CH004,P05,2024-11-21,2024-Q4,1,15.99
T101648,CH004,P01,2024-11-05,2024-Q4,2,£25.98
T101649,CH004,P02,2024-07-23,2024-Q3,2,£29.98
T101650,CH004,P04,2024-01-09,2024-Q1,1,16.99
T101651,CH004,P03,2024-06-11,2024-Q2,1,£12
T101652,CH004,P06,2024-08-28,2024-Q3,1,£55
T101653,CH004,P03,2024-12-03,2024-Q4,1,£11.99
T101654,CH004,P04,2024-10-05,2024-Q4,1,£16.99
T101655,CH004,P04,2024-03-04,2024-Q1,1,16.99
T101656,CH004,P01,2024-08-08,2024-Q3,1,12.99
T101657,CH004,P05,2024-09-25,2024-Q3,1,£16
T101658,CH004,P04,2024-11-07,2024-Q4,1,16.99
T101659,CH004,P05,2024-02-20,2024-Q1,1,£15.99
T101660,CH004,P01,2024-08-11,2024-Q3,1,£12.99
T101661,CH004,P06,2024-04-28,2024-Q2,1,£54.99
T101662,CH004,P03,2025-03-18,2025-Q1,1,11.99
T101663,CH004,P03,2025-03-24,2025-Q1,1,£11.99
T101664,CH004,P03,2025-02-25,2025-Q1,2,23.98
T101665,CH004,P02,2025-02-06,2025-Q1,1,£14.99
T101666,CH004,P03,2025-06-03,2025-Q2,2,£24
T101667,CH004,P03,2025-10-01,2025-Q4,1,11.99
T101668,CH004,P03,2025-04-07,2025-Q2,1,£11.99
T101669,CH004,P03,2025-05-01,2025-Q2,1,£11.99
T101670,CH004,P04,2025-12-13,2025-Q4,3,£50.97
T101671,CH004,P02,2025-09-27,2025-Q3,2,£29.98
T101672,CH004,P01,2025-11-03,2025-Q4,2,£25.98
T101673,CH004,P01,2025-06-04,2025-Q2,1,£12.99
T101674,CH004,P02,2025-09-13,2025-Q3,1,14.99
T101675,CH004,P01,2025-04-01,2025-Q2,2,£25.98
T101676,CH004,P06,2025-10-11,2025-Q4,1,£54.99
T101677,CH004,P01,2025-06-22,2025-Q2,1,£13
T101678,CH004,P01,2025-10-10,2025-Q4,2,£25.98
T101679,CH004,P06,2025-08-19,2025-Q3,2,109.98
T101680,CH004,P01,2025-03-05,2025-Q1,2,£25.98
T101681,CH004,P01,2025-07-04,2025-Q3,1,12.99
T101682,CH004,P03,2025-12-27,2025-Q4,1,£12
T101683,CH004,P04,2025-07-05,2025-Q3,1,£16.99
T101684,CH004,P06,2025-02-05,2025-Q1,3,£164.97
T101685,CH004,P05,2025-04-21,2025-Q2,1,15.99
T101686,CH004,P05,2025-10-23,2025-Q4,1,£15.99
T101687,CH004,P03,2025-01-22,2025-Q1,2,23.98
T101688,CH004,P03,2025-10-11,2025-Q4,1,£11.99
T101689,CH004,P03,2025-03-06,2025-Q1,1,£12
T101690,CH004,P01,2025-02-01,2025-Q1,1,12.99
T101691,CH004,P03,2025-11-15,2025-Q4,1,£11.99
T101692,CH004,P06,2025-05-05,2025-Q2,1,£55
T101693,CH004,P01,2025-12-17,2025-Q4,1,12.99
T101694,CH004,P05,2025-11-04,2025-Q4,1,£15.99
T101695,CH004,P02,2025-01-28,2025-Q1,1,£15
T101696,CH004,P03,2025-05-27,2025-Q2,2,£24
T101697,CH004,P05,2025-03-06,2025-Q1,2,£31.98
T101698,CH004,P03,2025-12-25,2025-Q4,1,11.99
T101699,CH004,P01,2025-01-24,2025-Q1,1,12.99
T101700,CH004,P02,2025-04-13,2025-Q2,2,£29.98
T101701,CH004,P01,2025-10-05,2025-Q4,1,£12.99
T101702,CH004,P02,2025-03-07,2025-Q1,1,£14.99
T101703,CH004,P05,2025-04-03,2025-Q2,1,£16
T101704,CH004,P01,2025-05-28,2025-Q2,1,£12.99
T101705,CH004,P01,2025-02-25,2025-Q1,1,£13
T101706,CH004,P02,2025-02-03,2025-Q1,1,£15
T101707,CH004,P01,2025-04-07,2025-Q2,1,£12.99
T101708,CH004,P03,2025-07-28,2025-Q3,1,11.99
T101709,CH004,P01,2025-05-06,2025-Q2,1,£13
T101710,CH004,P05,2025-08-27,2025-Q3,2,£31.98
T101711,CH004,P01,2025-11-19,2025-Q4,1,£12.99
T101712,CH004,P05,2025-12-15,2025-Q4,1,£15.99
T101713,CH004,P01,2025-03-05,2025-Q1,1,£13
T101714,CH004,P01,2025-08-11,2025-Q3,2,£26
T101715,CH004,P05,2025-12-09,2025-Q4,1,£15.99
T101716,CH004,P04,2025-07-02,2025-Q3,2,£33.98
T101717,CH004,P02,2025-01-08,2025-Q1,1,£14.99
T101718,CH004,P02,2025-11-02,2025-Q4,1,14.99
T101719,CH004,P03,2025-02-05,2025-Q1,1,11.99
T101720,CH004,P03,2025-11-10,2025-Q4,2,23.98
T101721,CH004,P01,2025-06-26,2025-Q2,1,£12.99
T101722,CH004,P03,2025-02-26,2025-Q1,1,£12
T101723,CH004,P01,2025-11-23,2025-Q4,3,£38.97
T101724,CH004,P04,2025-04-25,2025-Q2,2,£33.98
T101725,CH004,P03,2025-09-18,2025-Q3,1,11.99
T101726,CH004,P03,2025-04-10,2025-Q2,1,11.99
T101727,CH004,P04,2025-10-06,2025-Q4,2,33.98
T101728,CH004,P01,2025-03-28,2025-Q1,1,£12.99
T101729,CH004,P01,2025-08-03,2025-Q3,1,12.99
T101730,CH004,P01,2025-12-03,2025-Q4,3,38.97
T101731,CH004,P01,2025-05-11,2025-Q2,1,12.99
T101732,CH004,P04,2025-11-02,2025-Q4,3,£50.97
T101733,CH004,P02,2025-10-06,2025-Q4,1,£14.99
T101734,CH004,P03,2025-02-21,2025-Q1,1,11.99
T101735,CH004,P05,2025-05-26,2025-Q2,2,31.98
T101736,CH004,P03,2025-03-24,2025-Q1,1,£11.99
T101737,CH004,P02,2025-10-02,2025-Q4,1,£14.99
T101738,CH004,P03,2025-07-04,2025-Q3,1,£11.99
T101739,CH004,P02,2025-10-27,2025-Q4,3,44.97
T101740,CH004,P02,2025-07-28,2025-Q3,1,14.99
T101741,CH004,P04,2025-08-11,2025-Q3,1,£17
T101742,CH004,P04,2025-02-07,2025-Q1,1,£17
T101743,CH004,P06,2025-06-09,2025-Q2,2,£110
T101744,CH005,P01,2024-03-08,2024-Q1,1,£13
T101745,CH005,P01,2024-12-21,2024-Q4,2,25.98
T101746,CH005,P03,2024-12-26,2024-Q4,1,£11.99
T101747,CH005,P05,2024-04-06,2024-Q2,1,£16
T101748,CH005,P01,2024-06-03,2024-Q2,1,12.99
T101749,CH005,P04,2024-12-19,2024-Q4,1,£16.99
T101750,CH005,P03,2024-01-14,2024-Q1,1,£11.99
T101751,CH005,P01,2024-01-11,2024-Q1,1,£12.99
T101752,CH005,P02,2024-07-28,2024-Q3,1,£14.99
T101753,CH005,P01,2024-12-12,2024-Q4,1,12.99
T101754,CH005,P02,2024-06-23,2024-Q2,2,£29.98
T101755,CH005,P03,2024-11-25,2024-Q4,1,£11.99
T101756,CH005,P04,2024-05-20,2024-Q2,1,£16.99
T101757,CH005,P01,2024-05-05,2024-Q2,2,25.98
T101758,CH005,P01,2024-01-18,2024-Q1,1,12.99
T101759,CH005,P01,2024-09-03,2024-Q3,1,12.99
T101760,CH005,P02,2024-12-01,2024-Q4,1,£14.99
T101761,CH005,P02,2024-03-06,2024-Q1,2,£30
T101762,CH005,P02,2024-07-24,2024-Q3,1,£14.99
T101763,CH005,P01,2024-11-20,2024-Q4,1,£13
T101764,CH005,P05,2024-05-10,2024-Q2,3,47.97
T101765,CH005,P05,2024-07-25,2024-Q3,1,£15.99
T101766,CH005,P04,2024-10-20,2024-Q4,1,£16.99
T101767,CH005,P03,2024-02-22,2024-Q1,2,23.98
T101768,CH005,P05,2024-06-01,2024-Q2,1,£15.99
T101769,CH005,P02,2024-01-18,2024-Q1,1,14.99
T101770,CH005,P02,2024-03-15,2024-Q1,2,£29.98
T101771,CH005,P01,2024-01-27,2024-Q1,2,£25.98
T101772,CH005,P01,2024-11-28,2024-Q4,2,£25.98
T101773,CH005,P04,2024-03-19,2024-Q1,2,£33.98
T101774,CH005,P04,2024-03-01,2024-Q1,2,£33.98
T101775,CH005,P05,2024-08-11,2024-Q3,3,47.97
T101776,CH005,P01,2024-08-09,2024-Q3,1,£12.99
T101777,CH005,P03,2024-09-11,2024-Q3,1,£11.99
T101778,CH005,P03,2024-06-18,2024-Q2,1,£11.99
T101779,CH005,P03,2024-07-04,2024-Q3,1,£11.99
T101780,CH005,P04,2024-03-18,2024-Q1,1,£17
T101781,CH005,P03,2024-04-12,2024-Q2,1,£12
T101782,CH005,P02,2024-06-07,2024-Q2,1,£14.99
T101783,CH005,P05,2024-09-18,2024-Q3,1,£16
T101784,CH005,P05,2024-10-06,2024-Q4,1,£15.99
T101785,CH005,P01,2024-07-17,2024-Q3,3,£38.97
T101786,CH005,P02,2024-05-04,2024-Q2,1,14.99
T101787,CH005,P01,2024-08-07,2024-Q3,1,£12.99
T101788,CH005,P01,2024-12-04,2024-Q4,1,£12.99
T101789,CH005,P05,2024-06-24,2024-Q2,1,£15.99
T101790,CH005,P04,2024-06-14,2024-Q2,1,£16.99
T101791,CH005,P02,2024-06-08,2024-Q2,2,£29.98
T101792,CH005,P06,2024-10-14,2024-Q4,2,£109.98
T101793,CH005,P02,2024-12-04,2024-Q4,2,29.98
T101794,CH005,P03,2024-07-20,2024-Q3,2,£23.98
T101795,CH005,P01,2024-05-20,2024-Q2,1,£12.99
T101796,CH005,P01,2024-08-15,2024-Q3,2,£25.98
T101797,CH005,P03,2024-02-14,2024-Q1,1,£12
T101798,CH005,P03,2024-04-19,2024-Q2,1,£11.99
T101799,CH005,P06,2024-07-25,2024-Q3,3,164.97
T101800,CH005,P02,2024-01-10,2024-Q1,1,14.99
T101801,CH005,P05,2024-07-25,2024-Q3,1,£16
T101802,CH005,P03,2024-05-10,2024-Q2,1,£11.99
T101803,CH005,P03,2024-08-18,2024-Q3,1,£12
T101804,CH005,P01,2024-03-15,2024-Q1,2,£26
T101805,CH005,P02,2024-03-28,2024-Q1,1,£14.99
T101806,CH005,P04,2024-02-14,2024-Q1,1,£16.99
T101807,CH005,P02,2024-08-01,2024-Q3,1,£14.99
T101808,CH005,P03,2024-04-21,2024-Q2,1,£11.99
T101809,CH005,P05,2024-08-08,2024-Q3,1,15.99
T101810,CH005,P02,2024-04-23,2024-Q2,1,£14.99
T101811,CH005,P02,2024-06-06,2024-Q2,1,£15
T101812,CH005,P05,2024-02-28,2024-Q1,1,15.99
T101813,CH005,P04,2024-04-12,2024-Q2,1,£16.99
T101814,CH005,P04,2024-12-13,2024-Q4,1,£17
T101815,CH005,P03,2024-08-13,2024-Q3,1,£11.99
T101816,CH005,P04,2024-01-13,2024-Q1,1,16.99
T101817,CH005,P03,2024-01-28,2024-Q1,1,£11.99
T101818,CH005,P03,2024-05-07,2024-Q2,2,23.98
T101819,CH005,P01,2024-09-04,2024-Q3,1,£13
T101820,CH005,P03,2024-04-09,2024-Q2,1,11.99
T101821,CH005,P02,2024-06-01,2024-Q2,2,£30
T101822,CH005,P04,2024-06-14,2024-Q2,1,16.99
T101823,CH005,P03,2024-10-03,2024-Q4,1,£12
T101824,CH005,P02,2024-04-05,2024-Q2,1,£14.99
T101825,CH005,P01,2025-03-11,2025-Q1,1,£13
T101826,CH005,P01,2025-01-11,2025-Q1,1,£12.99
T101827,CH005,P01,2025-04-04,2025-Q2,2,£25.98
T101828,CH005,P02,2025-10-05,2025-Q4,3,£45
T101829,CH005,P03,2025-01-07,2025-Q1,1,£11.99
T101830,CH005,P01,2025-02-09,2025-Q1,1,12.99
T101831,CH005,P03,2025-11-03,2025-Q4,1,£11.99
T101832,CH005,P02,2025-06-04,2025-Q2,1,£14.99
T101833,CH005,P01,2025-01-11,2025-Q1,1,£12.99
T101834,CH005,P03,2025-01-03,2025-Q1,1,£11.99
T101835,CH005,P02,2025-11-25,2025-Q4,1,£14.99
T101836,CH005,P01,2025-08-26,2025-Q3,1,£13
T101837,CH005,P03,2025-04-11,2025-Q2,2,£23.98
T101838,CH005,P01,2025-10-06,2025-Q4,1,£12.99
T101839,CH005,P04,2025-11-08,2025-Q4,1,£17
T101840,CH005,P03,2025-09-13,2025-Q3,2,£23.98
T101841,CH005,P01,2025-03-17,2025-Q1,2,£26
T101842,CH005,P05,2025-02-09,2025-Q1,1,£15.99
T101843,CH005,P01,2025-06-18,2025-Q2,1,£12.99
T101844,CH005,P03,2025-04-03,2025-Q2,1,£12
T101845,CH005,P03,2025-01-09,2025-Q1,2,£23.98
T101846,CH005,P03,2025-04-12,2025-Q2,1,11.99
T101847,CH005,P04,2025-02-04,2025-Q1,2,33.98
T101848,CH005,P05,2025-10-17,2025-Q4,1,£16
T101849,CH005,P06,2025-06-05,2025-Q2,1,£54.99
T101850,CH005,P01,2025-01-03,2025-Q1,1,£13
T101851,CH005,P03,2025-09-28,2025-Q3,1,£12
T101852,CH005,P01,2025-05-27,2025-Q2,1,£12.99
T101853,CH005,P05,2025-06-16,2025-Q2,1,15.99
T101854,CH005,P03,2025-01-03,2025-Q1,1,11.99
T101855,CH005,P01,2025-07-21,2025-Q3,1,£12.99
T101856,CH005,P01,2025-03-05,2025-Q1,2,£25.98
T101857,CH005,P05,2025-06-16,2025-Q2,2,£31.98
T101858,CH005,P04,2025-05-22,2025-Q2,1,£16.99
T101859,CH005,P02,2025-01-05,2025-Q1,1,£15
T101860,CH005,P01,2025-05-27,2025-Q2,1,£12.99
T101861,CH005,P06,2025-04-05,2025-Q2,1,54.99
T101862,CH005,P04,2025-07-08,2025-Q3,1,£17
T101863,CH005,P03,2025-11-06,2025-Q4,1,£11.99
T101864,CH005,P02,2025-02-03,2025-Q1,2,£29.98
T101865,CH005,P02,2025-01-19,2025-Q1,1,£14.99
T101866,CH005,P03,2025-10-03,2025-Q4,2,£23.98
T101867,CH005,P01,2025-07-15,2025-Q3,1,£12.99
T101868,CH005,P02,2025-03-22,2025-Q1,3,£44.97
T101869,CH005,P01,2025-02-20,2025-Q1,1,£12.99
T101870,CH005,P05,2025-01-17,2025-Q1,1,£15.99
T101871,CH005,P01,2025-03-15,2025-Q1,1,12.99
T101872,CH005,P06,2025-10-07,2025-Q4,1,54.99
T101873,CH005,P02,2025-02-17,2025-Q1,1,14.99
T101874,CH005,P04,2025-02-22,2025-Q1,1,£17
T101875,CH005,P01,2025-02-03,2025-Q1,1,£12.99
T101876,CH005,P02,2025-12-16,2025-Q4,1,£14.99
T101877,CH005,P04,2025-01-28,2025-Q1,1,£16.99
T101878,CH005,P01,2025-09-28,2025-Q3,2,£25.98
T101879,CH005,P01,2025-04-20,2025-Q2,3,£38.97
T101880,CH005,P03,2025-11-02,2025-Q4,1,£12
T101881,CH005,P02,2025-11-10,2025-Q4,1,£15
T101882,CH005,P05,2025-08-10,2025-Q3,1,15.99
T101883,CH005,P04,2025-12-25,2025-Q4,2,£33.98
T101884,CH005,P01,2025-10-03,2025-Q4,1,£12.99
T101885,CH005,P02,2025-10-19,2025-Q4,3,£45
T101886,CH005,P02,2025-02-20,2025-Q1,1,£14.99
T101887,CH005,P02,2025-01-21,2025-Q1,2,£30
T101888,CH005,P03,2025-07-25,2025-Q3,3,£35.97
T101889,CH005,P06,2025-02-22,2025-Q1,1,£54.99
T101890,CH005,P01,2025-12-17,2025-Q4,1,£12.99
T101891,CH005,P01,2025-08-13,2025-Q3,1,£12.99
T101892,CH005,P02,2025-01-02,2025-Q1,1,£14.99
T101893,CH005,P01,2025-10-26,2025-Q4,1,£13
T101894,CH005,P02,2025-04-14,2025-Q2,3,£44.97
T101895,CH005,P01,2025-01-23,2025-Q1,1,12.99
T101896,CH005,P05,2025-02-13,2025-Q1,1,£15.99
T101897,CH005,P01,2025-07-22,2025-Q3,1,£12.99
T101898,CH005,P05,2025-11-23,2025-Q4,1,15.99
T101899,CH005,P02,2025-10-09,2025-Q4,1,£15
T101900,CH005,P02,2025-03-18,2025-Q1,1,£15
T101901,CH005,P02,2025-07-16,2025-Q3,2,£29.98
T101902,CH005,P02,2025-09-15,2025-Q3,1,£15
T101903,CH005,P03,2025-02-06,2025-Q1,1,£11.99
T101904,CH005,P03,2025-07-25,2025-Q3,1,11.99
T101905,CH005,P01,2025-07-15,2025-Q3,1,12.99
T101906,CH005,P03,2025-04-14,2025-Q2,2,23.98
T101907,CH005,P06,2025-01-15,2025-Q1,1,54.99
T101908,CH005,P04,2025-07-09,2025-Q3,1,£16.99
T101909,CH005,P05,2025-04-07,2025-Q2,1,15.99
T101910,CH005,P03,2025-01-24,2025-Q1,1,£11.99
T101911,CH005,P05,2025-02-26,2025-Q1,2,£32
T101912,CH005,P04,2025-10-07,2025-Q4,1,£16.99
T101913,CH005,P03,2025-01-19,2025-Q1,1,£11.99
T101914,CH005,P03,2025-11-13,2025-Q4,1,£11.99
T101915,CH005,P01,2025-06-18,2025-Q2,2,25.98
T101916,CH005,P01,2025-08-20,2025-Q3,2,£25.98
T101917,CH005,P03,2025-11-03,2025-Q4,1,£11.99
T101918,CH005,P01,2025-07-02,2025-Q3,2,£25.98
T101919,CH005,P03,2025-11-09,2025-Q4,2,23.98
T101920,CH005,P01,2025-08-16,2025-Q3,1,12.99
T101921,CH005,P01,2025-08-02,2025-Q3,1,£13
T101922,CH005,P01,2025-05-16,2025-Q2,2,£25.98
T101923,CH005,P02,2025-02-28,2025-Q1,1,14.99
T101924,CH005,P05,2025-05-12,2025-Q2,1,£16
T101925,CH005,P06,2025-09-02,2025-Q3,1,54.99
T101926,CH005,P04,2025-06-15,2025-Q2,1,£16.99
T101927,CH006,P04,2024-08-05,2024-Q3,3,£51
T101928,CH006,P02,2024-03-19,2024-Q1,1,£14.99
T101929,CH006,P04,2024-02-23,2024-Q1,1,£16.99
T101930,CH006,P03,2024-12-27,2024-Q4,2,£23.98
T101931,CH006,P02,2024-09-26,2024-Q3,1,£14.99
T101932,CH006,P01,2024-02-28,2024-Q1,1,12.99
T101933,CH006,P02,2024-12-18,2024-Q4,2,£29.98
T101934,CH006,P06,2024-12-24,2024-Q4,2,£109.98
T101935,CH006,P05,2024-07-06,2024-Q3,1,£15.99
T101936,CH006,P01,2024-11-20,2024-Q4,1,£12.99
T101937,CH006,P01,2024-03-17,2024-Q1,1,£12.99
T101938,CH006,P01,2024-06-16,2024-Q2,2,£25.98
T101939,CH006,P01,2024-08-01,2024-Q3,1,£12.99
T101940,CH006,P02,2024-05-25,2024-Q2,1,£14.99
T101941,CH006,P01,2024-12-16,2024-Q4,1,£12.99
T101942,CH006,P03,2024-07-24,2024-Q3,1,11.99
T101943,CH006,P02,2024-10-12,2024-Q4,1,14.99
T101944,CH006,P03,2024-07-11,2024-Q3,1,£11.99
T101945,CH006,P04,2024-01-28,2024-Q1,1,£17
T101946,CH006,P01,2024-04-13,2024-Q2,2,25.98
T101947,CH006,P05,2024-07-13,2024-Q3,1,£16
T101948,CH006,P04,2024-03-04,2024-Q1,1,£16.99
T101949,CH006,P05,2024-06-13,2024-Q2,1,£16
T101950,CH006,P01,2024-04-12,2024-Q2,1,£12.99
T101951,CH006,P03,2024-04-28,2024-Q2,1,£12
T101952,CH006,P04,2024-10-27,2024-Q4,2,£33.98
T101953,CH006,P02,2024-12-09,2024-Q4,1,£14.99
T101954,CH006,P02,2024-01-07,2024-Q1,1,14.99
T101955,CH006,P01,2024-08-17,2024-Q3,1,£12.99
T101956,CH006,P01,2024-12-05,2024-Q4,1,12.99
T101957,CH006,P02,2024-04-02,2024-Q2,1,£14.99
T101958,CH006,P02,2024-10-28,2024-Q4,1,£14.99
T101959,CH006,P06,2024-04-03,2024-Q2,3,£164.97
T101960,CH006,P01,2024-06-23,2024-Q2,1,12.99
T101961,CH006,P04,2024-08-09,2024-Q3,1,£16.99
T101962,CH006,P02,2024-01-10,2024-Q1,2,£29.98
T101963,CH006,P01,2024-01-22,2024-Q1,1,12.99
T101964,CH006,P01,2024-05-18,2024-Q2,1,12.99
T101965,CH006,P04,2024-07-16,2024-Q3,1,£16.99
T101966,CH006,P01,2024-02-05,2024-Q1,1,£12.99
T101967,CH006,P01,2024-05-11,2024-Q2,2,£25.98
T101968,CH006,P03,2024-07-20,2024-Q3,1,£11.99
T101969,CH006,P04,2024-01-20,2024-Q1,2,£33.98
T101970,CH006,P03,2024-02-05,2024-Q1,2,£24
T101971,CH006,P04,2024-03-16,2024-Q1,3,£50.97
T101972,CH006,P05,2024-06-20,2024-Q2,1,£15.99
T101973,CH006,P01,2024-06-08,2024-Q2,1,£12.99
T101974,CH006,P01,2024-03-24,2024-Q1,2,£25.98
T101975,CH006,P05,2024-06-09,2024-Q2,1,£15.99
T101976,CH006,P03,2024-09-02,2024-Q3,1,£11.99
T101977,CH006,P01,2024-11-15,2024-Q4,1,12.99
T101978,CH006,P01,2024-09-18,2024-Q3,2,25.98
T101979,CH006,P05,2024-07-13,2024-Q3,1,£15.99
T101980,CH006,P02,2024-11-18,2024-Q4,1,£14.99
T101981,CH006,P02,2024-11-21,2024-Q4,1,14.99
T101982,CH006,P04,2024-06-09,2024-Q2,2,33.98
T101983,CH006,P01,2024-02-05,2024-Q1,1,£13
T101984,CH006,P03,2024-09-15,2024-Q3,1,£12
T101985,CH006,P04,2024-02-19,2024-Q1,2,£33.98
T101986,CH006,P02,2024-01-01,2024-Q1,1,£14.99
T101987,CH006,P06,2024-04-16,2024-Q2,2,109.98
T101988,CH006,P03,2025-11-24,2025-Q4,1,£12
T101989,CH006,P01,2025-08-01,2025-Q3,1,£12.99
T101990,CH006,P04,2025-05-14,2025-Q2,1,£17
T101991,CH006,P05,2025-05-12,2025-Q2,1,15.99
T101992,CH006,P02,2025-11-11,2025-Q4,1,£14.99
T101993,CH006,P05,2025-02-09,2025-Q1,2,31.98
T101994,CH006,P03,2025-12-19,2025-Q4,1,11.99
T101995,CH006,P05,2025-03-16,2025-Q1,1,£15.99
T101996,CH006,P03,2025-04-07,2025-Q2,2,23.98
T101997,CH006,P04,2025-05-11,2025-Q2,1,16.99
T101998,CH006,P04,2025-11-21,2025-Q4,1,£16.99
T101999,CH006,P03,2025-09-10,2025-Q3,1,£11.99
T102000,CH006,P01,2025-12-14,2025-Q4,3,38.97
T102001,CH006,P03,2025-02-28,2025-Q1,1,11.99
T102002,CH006,P01,2025-07-10,2025-Q3,1,£12.99
T102003,CH006,P01,2025-08-08,2025-Q3,1,£12.99
T102004,CH006,P01,2025-09-28,2025-Q3,1,£12.99
T102005,CH006,P02,2025-11-19,2025-Q4,3,£44.97
T102006,CH006,P02,2025-05-27,2025-Q2,2,£29.98
T102007,CH006,P01,2025-05-12,2025-Q2,1,12.99
T102008,CH006,P04,2025-05-01,2025-Q2,1,£16.99
T102009,CH006,P01,2025-12-05,2025-Q4,1,£12.99
T102010,CH006,P02,2025-01-07,2025-Q1,2,£29.98
T102011,CH006,P02,2025-03-15,2025-Q1,1,£14.99
T102012,CH006,P05,2025-10-21,2025-Q4,2,31.98
T102013,CH006,P02,2025-06-03,2025-Q2,3,£44.97
T102014,CH006,P01,2025-11-01,2025-Q4,3,£38.97
T102015,CH006,P01,2025-07-12,2025-Q3,1,£12.99
T102016,CH006,P01,2025-06-20,2025-Q2,2,25.98
T102017,CH006,P05,2025-12-16,2025-Q4,1,£15.99
T102018,CH006,P06,2025-02-23,2025-Q1,1,54.99
T102019,CH006,P01,2025-12-05,2025-Q4,1,12.99
T102020,CH006,P06,2025-03-12,2025-Q1,1,£54.99
T102021,CH006,P02,2025-09-07,2025-Q3,1,£14.99
T102022,CH006,P02,2025-04-18,2025-Q2,3,44.97
T102023,CH006,P03,2025-11-02,2025-Q4,1,11.99
T102024,CH006,P01,2025-05-01,2025-Q2,1,£12.99
T102025,CH006,P02,2025-07-03,2025-Q3,1,14.99
T102026,CH006,P01,2025-09-01,2025-Q3,1,£12.99
T102027,CH006,P03,2025-06-21,2025-Q2,3,£35.97
T102028,CH006,P01,2025-01-01,2025-Q1,1,£13
T102029,CH006,P01,2025-05-04,2025-Q2,2,£25.98
T102030,CH006,P01,2025-01-14,2025-Q1,1,£13
T102031,CH006,P02,2025-11-15,2025-Q4,1,£14.99
T102032,CH006,P05,2025-07-25,2025-Q3,1,£16
T102033,CH006,P02,2025-05-13,2025-Q2,1,£14.99
T102034,CH006,P02,2025-09-05,2025-Q3,1,14.99
T102035,CH006,P04,2025-05-22,2025-Q2,2,£33.98
T102036,CH006,P04,2025-09-11,2025-Q3,2,£33.98
T102037,CH006,P03,2025-12-24,2025-Q4,1,11.99
T102038,CH006,P05,2025-11-25,2025-Q4,1,£15.99
T102039,CH006,P02,2025-03-10,2025-Q1,1,£14.99
T102040,CH006,P05,2025-11-21,2025-Q4,1,£15.99
T102041,CH006,P06,2025-02-05,2025-Q1,1,£55
T102042,CH006,P03,2025-10-25,2025-Q4,2,£23.98
T102043,CH006,P02,2025-09-14,2025-Q3,3,£45
T102044,CH006,P05,2025-06-03,2025-Q2,2,£32
T102045,CH006,P03,2025-10-16,2025-Q4,1,11.99
T102046,CH006,P01,2025-01-03,2025-Q1,2,25.98
T102047,CH006,P04,2025-08-09,2025-Q3,1,£16.99
T102048,CH006,P01,2025-01-06,2025-Q1,1,£12.99
T102049,CH006,P05,2025-03-17,2025-Q1,1,£15.99
T102050,CH006,P02,2025-04-13,2025-Q2,2,£29.98
T102051,CH006,P02,2025-01-20,2025-Q1,1,£14.99
T102052,CH006,P02,2025-08-25,2025-Q3,1,£15
T102053,CH006,P04,2025-08-17,2025-Q3,1,£16.99
T102054,CH006,P01,2025-10-25,2025-Q4,1,£12.99
T102055,CH006,P05,2025-06-02,2025-Q2,3,47.97
T102056,CH006,P03,2025-01-19,2025-Q1,1,£11.99
T102057,CH006,P02,2025-04-12,2025-Q2,1,£14.99
T102058,CH006,P03,2025-07-16,2025-Q3,3,35.97
T102059,CH006,P05,2025-11-22,2025-Q4,1,£15.99
T102060,CH006,P03,2025-04-22,2025-Q2,1,£11.99
T102061,CH006,P04,2025-05-02,2025-Q2,1,16.99
T102062,CH006,P05,2025-06-15,2025-Q2,1,£15.99
T102063,CH006,P03,2025-11-09,2025-Q4,1,£11.99
T102064,CH006,P03,2025-06-25,2025-Q2,2,23.98
T102065,CH006,P02,2025-09-24,2025-Q3,3,£44.97
T102066,CH006,P05,2025-07-01,2025-Q3,1,£15.99
T102067,CH006,P01,2025-02-17,2025-Q1,1,£13
T102068,CH007,P01,2024-09-18,2024-Q3,1,£12.99
T102069,CH007,P03,2024-07-13,2024-Q3,1,£11.99
T102070,CH007,P03,2024-04-22,2024-Q2,1,11.99
T102071,CH007,P01,2024-01-19,2024-Q1,1,£12.99
T102072,CH007,P01,2024-05-18,2024-Q2,1,£12.99
T102073,CH007,P06,2024-09-19,2024-Q3,1,£54.99
